dataset,study,arm,outcome,outcome_family,ate_pp,se_pp,n_arm,n_control,control_mean_pp,sd_pooled_pp,scale_lo,scale_hi,note
spampatti2023,Showdown USA,Scientific consensus,MIST_score,other,-0.2859477124183041,1.960114409630083,72,68,55.14705882352941,11.530407349440337,0.0,20.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Scientific consensus,WEPT_90,behavior,-0.1225490196078427,4.918136514769929,72,68,17.830882352941178,29.25966706932381,0.0,8.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Trust in scientists,Affect_all,other,4.136470588235291,3.978492728429271,75,68,60.8735294117647,23.705619579885468,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Trust in scientists,Affect_sci,other,4.6674705882352825,3.9473196732503686,75,68,61.04852941176471,23.523618831477883,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Trust in scientists,CCB,belief,3.7140522868529313,4.173110465924499,75,68,66.95261438014707,24.76661862683759,1.0,5.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Trust in scientists,MIST_score,other,0.7196078431372577,2.0214845095284266,75,68,55.14705882352941,12.018660455217594,0.0,20.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Trust in scientists,WEPT_90,behavior,0.0024509803921574,4.520819728809725,75,68,17.830882352941178,27.105058517931013,0.0,8.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Transparent communication,Affect_all,other,-4.434558823529414,4.3463064855162825,68,68,60.8735294117647,25.343104037299582,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Transparent communication,Affect_sci,other,-4.263235294117656,4.319222077671678,68,68,61.04852941176471,25.18517615805733,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Transparent communication,CCB,belief,2.9003267974264446,4.27852978132218,68,68,66.95261438014707,24.94790133555261,1.0,5.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Transparent communication,MIST_score,other,-1.4705882352941213,1.9837692905294768,68,68,55.14705882352941,11.567263303548769,0.0,20.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Transparent communication,WEPT_90,behavior,-7.536764705882354,3.779491083742497,68,68,17.830882352941178,22.03803069629923,0.0,8.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Moralization,Affect_all,other,1.7283455882352925,4.089936380936809,80,68,60.8735294117647,24.88816142783871,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Moralization,Affect_sci,other,2.4289705882352948,4.045489772559253,80,68,61.04852941176471,24.611049605642133,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Moralization,CCB,belief,3.811274509227924,3.922794749684328,80,68,66.95261438014707,23.29306045154093,1.0,5.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Moralization,MIST_score,other,1.4779411764705852,2.053124989780761,80,68,55.14705882352941,12.42436829290892,0.0,20.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Moralization,WEPT_90,behavior,-2.3621323529411766,4.3428777500006985,80,68,17.830882352941178,26.397576297790355,0.0,8.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Accuracy,Affect_all,other,3.481543052003424,4.1501719484760775,69,68,60.8735294117647,24.2878407435092,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Accuracy,Affect_sci,other,4.402195225916451,4.11320279216745,69,68,61.04852941176471,24.0716249611845,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Accuracy,CCB,belief,5.14883489557757,4.02337931528035,69,68,66.95261438014707,23.50119535262778,1.0,5.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Accuracy,MIST_score,other,0.3601875532821808,2.0683210075968086,69,68,55.14705882352941,12.09706906301605,0.0,20.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Accuracy,WEPT_90,behavior,-4.062766410912191,4.301183147553362,69,68,17.830882352941178,25.15972604840129,0.0,8.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Positive emotions,Affect_all,other,1.2806959403479752,4.301337090200245,71,68,60.8735294117647,25.3969444804696,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Positive emotions,Affect_sci,other,1.7472452361226232,4.290681850673976,71,68,61.04852941176471,25.34102852885532,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Positive emotions,CCB,belief,-0.7163076505696031,4.354291308626621,71,68,66.95261438014707,25.63026298061776,1.0,5.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Positive emotions,MIST_score,other,-0.7104391052195513,2.157718535525005,71,68,55.14705882352941,12.722757987423488,0.0,20.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Positive emotions,WEPT_90,behavior,-0.0491922120961052,4.528109455429137,71,68,17.830882352941178,26.719094479641047,0.0,8.0,vs passive control (cond 0)
spampatti2023,Showdown USA,Scientific consensus (DiD),Affect_all_DiD,other,-0.6988970588235288,2.984364543542716,72,68,60.8735294117647,24.5551893407885,0.0,100.0,DiD vs baseline affect
spampatti2023,Showdown USA,Trust in scientists (DiD),Affect_all_DiD,other,0.7056862745098033,3.353984001939617,75,68,60.8735294117647,23.705619579885468,0.0,100.0,DiD vs baseline affect
spampatti2023,Showdown USA,Transparent communication (DiD),Affect_all_DiD,other,-1.449264705882352,3.461895403695149,68,68,60.8735294117647,25.343104037299582,0.0,100.0,DiD vs baseline affect
spampatti2023,Showdown USA,Moralization (DiD),Affect_all_DiD,other,-1.128272058823529,3.3740573271287726,80,68,60.8735294117647,24.88816142783871,0.0,100.0,DiD vs baseline affect
spampatti2023,Showdown USA,Accuracy (DiD),Affect_all_DiD,other,2.901193520886616,3.2206477528339663,69,68,60.8735294117647,24.2878407435092,0.0,100.0,DiD vs baseline affect
spampatti2023,Showdown USA,Positive emotions (DiD),Affect_all_DiD,other,0.2365782932891482,3.216388250785778,71,68,60.8735294117647,25.3969444804696,0.0,100.0,DiD vs baseline affect
spampatti2023,Showdown all12,Scientific consensus,Affect_all,other,2.446295627084311,1.0696194959020422,824,853,58.401641266119576,21.885948796962204,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Scientific consensus,Affect_sci,other,2.4528666670460524,1.0720396636868768,824,853,58.83317702227433,21.9375700445224,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Scientific consensus,CCB,belief,0.1322273319338762,1.0789341809241493,824,853,75.1172332944314,22.08100184106047,1.0,5.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Scientific consensus,MIST_score,other,0.1737087264822001,0.5571672292422221,824,853,57.00468933177022,11.402716532269382,0.0,20.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Scientific consensus,WEPT_90,behavior,1.0828429642950637,1.381745029061934,824,853,18.69871043376319,28.29354388879099,0.0,8.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Trust in scientists,Affect_all,other,2.0953213507028536,1.05019586037102,856,853,58.401641266119576,21.70810895986509,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Trust in scientists,Affect_sci,other,2.075117370249032,1.0567508917411836,856,853,58.83317702227433,21.8436855328206,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Trust in scientists,CCB,belief,0.1001862287578481,1.042768539394324,856,853,75.1172332944314,21.552912448183605,1.0,5.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Trust in scientists,MIST_score,other,1.0443760887905196,0.5386237454386772,856,853,57.00468933177022,11.13279065749791,0.0,20.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Trust in scientists,WEPT_90,behavior,-0.6058366019874861,1.3348401289412104,856,853,18.69871043376319,27.58804869224153,0.0,8.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Transparent communication,Affect_all,other,0.6513103277411076,1.0656248825607288,847,853,58.401641266119576,21.965339844617525,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Transparent communication,Affect_sci,other,0.7728442292014677,1.0700818031043682,847,853,58.83317702227433,22.05735577279837,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Transparent communication,CCB,belief,0.7354493772923298,1.0346423589433251,847,853,75.1172332944314,21.333392375696818,1.0,5.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Transparent communication,MIST_score,other,0.952807716635915,0.5489267071060866,847,853,57.00468933177022,11.316166529929957,0.0,20.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Transparent communication,WEPT_90,behavior,1.1950321872521597,1.3499987086586311,847,853,18.69871043376319,27.83520943386189,0.0,8.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Moralization,Affect_all,other,2.8804406451432167,1.0600611184776976,879,853,58.401641266119576,22.07132228992237,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Moralization,Affect_sci,other,2.9718286660078093,1.0617719062799524,879,853,58.83317702227433,22.10465659969213,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Moralization,CCB,belief,1.3143177109440352,1.026947404318845,879,853,75.1172332944314,21.35156383889509,1.0,5.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Moralization,MIST_score,other,0.5436610664095198,0.5383713201082048,879,853,57.00468933177022,11.198773579393173,0.0,20.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Moralization,WEPT_90,behavior,0.4423589632789049,1.3520767333422317,879,853,18.69871043376319,28.12178897252395,0.0,8.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Accuracy,Affect_all,other,0.6974626765327514,1.0506609351584597,837,853,58.401641266119576,21.594242632876707,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Accuracy,Affect_sci,other,0.8895230971999837,1.0537418336488145,837,853,58.83317702227433,21.658468399887138,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Accuracy,CCB,belief,0.4004887291647607,1.040281016001414,837,853,75.1172332944314,21.39101368362384,1.0,5.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Accuracy,MIST_score,other,1.854330978862988,0.5477208619371591,837,853,57.00468933177022,11.258418273177616,0.0,20.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Accuracy,WEPT_90,behavior,-0.1652576261168326,1.351849839968687,837,853,18.69871043376319,27.798483881384467,0.0,8.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Positive emotions,Affect_all,other,2.292724931063532,1.0490088221371447,852,853,58.401641266119576,21.657516038889018,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Positive emotions,Affect_sci,other,2.35884175706839,1.0558134472096738,852,853,58.83317702227433,21.797969177360883,0.0,100.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Positive emotions,CCB,belief,0.3326884589723633,1.0663826390577686,852,853,75.1172332944314,22.016168121527908,1.0,5.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Positive emotions,MIST_score,other,0.759395175272024,0.5543146152723353,852,853,57.00468933177022,11.444100969176736,0.0,20.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Positive emotions,WEPT_90,behavior,2.1199515380677965,1.3846379170020255,852,853,18.69871043376319,28.5868303825192,0.0,8.0,vs passive control (cond 0)
spampatti2023,Showdown all12,Scientific consensus (DiD),Affect_all_DiD,other,1.395600763723695,1.0639325418532035,824,853,58.401641266119576,21.885948796962204,0.0,100.0,DiD vs baseline affect
spampatti2023,Showdown all12,Trust in scientists (DiD),Affect_all_DiD,other,1.0043737879501702,1.0274342065969957,856,853,58.401641266119576,21.70810895986509,0.0,100.0,DiD vs baseline affect
spampatti2023,Showdown all12,Transparent communication (DiD),Affect_all_DiD,other,-0.5650979043337561,1.042823932724051,847,853,58.401641266119576,21.965339844617525,0.0,100.0,DiD vs baseline affect
spampatti2023,Showdown all12,Moralization (DiD),Affect_all_DiD,other,0.6615824894269977,1.0355806064709188,879,853,58.401641266119576,22.07132228992237,0.0,100.0,DiD vs baseline affect
spampatti2023,Showdown all12,Accuracy (DiD),Affect_all_DiD,other,-0.5432311428775511,1.0467869591202554,837,853,58.401641266119576,21.594242632876707,0.0,100.0,DiD vs baseline affect
spampatti2023,Showdown all12,Positive emotions (DiD),Affect_all_DiD,other,0.902212847227956,1.0115844393229598,852,853,58.401641266119576,21.657516038889018,0.0,100.0,DiD vs baseline affect
schmidbetsch2019,Exp4 (EN),Technique rebuttal,post_attitude,belief,4.444688323090432,4.891151404032899,68,67,72.76119402985074,28.397019251895163,0.0,100.0,vs advocate-absent
schmidbetsch2019,Exp4 (EN),Technique rebuttal (DiD),attitude_DiD,belief,4.843429909277145,4.237215108907251,68,67,72.76119402985074,28.397019251895163,0.0,100.0,pre-measured attitude
schmidbetsch2019,Exp4 (EN),Technique rebuttal (DiD),intention_DiD,behavior,6.838800649160614,3.362664734929078,68,67,67.99336650082917,33.96758027990375,0.0,100.0,pre-measured intention
schmidbetsch2019,Exp4 (EN),Topic rebuttal,post_attitude,belief,4.41829314963644,4.762296246944298,65,67,72.76119402985074,27.42236540861866,0.0,100.0,vs advocate-absent
schmidbetsch2019,Exp4 (EN),Topic rebuttal (DiD),attitude_DiD,belief,4.737849215461158,4.027721614404076,65,67,72.76119402985074,27.42236540861866,0.0,100.0,pre-measured attitude
schmidbetsch2019,Exp4 (EN),Topic rebuttal (DiD),intention_DiD,behavior,7.089726194203807,3.270336883902743,65,67,67.99336650082917,32.38177406679986,0.0,100.0,pre-measured intention
schmidbetsch2019,Exp4 (EN),Combination,post_attitude,belief,8.955223880597018,4.289501379719095,67,67,72.76119402985074,24.827284182960945,0.0,100.0,vs advocate-absent
schmidbetsch2019,Exp4 (EN),Combination (DiD),attitude_DiD,belief,5.721393034825871,3.7925899628527775,67,67,72.76119402985074,24.827284182960945,0.0,100.0,pre-measured attitude
schmidbetsch2019,Exp4 (EN),Combination (DiD),intention_DiD,behavior,8.337102366953115,3.1705002516012537,67,67,67.99336650082917,29.939336558410805,0.0,100.0,pre-measured intention
schmidbetsch2019,Exp4 (EN),Topic rebuttal,advocate_competence,credibility,2.336090686274513,3.5817572383922887,64,68,22.794117647058822,20.56591478118509,0.0,100.0,ref=technique rebuttal (advocate present only)
schmidbetsch2019,Exp4 (EN),Topic rebuttal,advocate_character,credibility,-0.2297794117647171,3.454149149177249,64,68,35.2124183006536,19.915419224695448,0.0,100.0,ref=technique rebuttal (advocate present only)
schmidbetsch2019,Exp4 (EN),Topic rebuttal,advocate_sociability,credibility,0.6791258169934693,3.4248053627161323,64,68,35.86601307189542,19.614500700139427,0.0,100.0,ref=technique rebuttal (advocate present only)
schmidbetsch2019,Exp4 (EN),Combination,advocate_competence,credibility,-3.681348161155004,3.275912846512097,67,68,22.794117647058822,19.054391931966787,0.0,100.0,ref=technique rebuttal (advocate present only)
schmidbetsch2019,Exp4 (EN),Combination,advocate_character,credibility,-1.298653789874166,3.268786745973378,67,68,35.2124183006536,19.023607040673284,0.0,100.0,ref=technique rebuttal (advocate present only)
schmidbetsch2019,Exp4 (EN),Combination,advocate_sociability,credibility,1.198663545020004,2.856550343195744,67,68,35.86601307189542,16.629335568879714,0.0,100.0,ref=technique rebuttal (advocate present only)
schmidbetsch2019,Exp6 (EN),Technique rebuttal,post_attitude,belief,14.642615176151764,2.3805419638963645,224,246,67.6490514905149,26.16039544594023,0.0,100.0,vs advocate-absent
schmidbetsch2019,Exp6 (EN),Technique rebuttal (DiD),attitude_DiD,belief,10.773870015485867,1.6946991071380082,224,246,67.6490514905149,26.16039544594023,0.0,100.0,pre-measured attitude
schmidbetsch2019,Exp6 (EN),Technique rebuttal (DiD),intention_DiD,behavior,10.49534250753763,1.675296286593525,224,246,64.12909583641292,30.73346450241872,0.0,100.0,pre-measured intention
schmidbetsch2019,Exp6 (EN),Topic rebuttal,post_attitude,belief,13.635101514949584,2.4083130102150743,244,246,67.6490514905149,26.681890299040592,0.0,100.0,vs advocate-absent
schmidbetsch2019,Exp6 (EN),Topic rebuttal (DiD),attitude_DiD,belief,10.30365631525168,1.7095140583524475,244,246,67.6490514905149,26.681890299040592,0.0,100.0,pre-measured attitude
schmidbetsch2019,Exp6 (EN),Topic rebuttal (DiD),intention_DiD,behavior,10.018383219102931,1.6324763072152544,244,246,64.12909583641292,30.705727409572575,0.0,100.0,pre-measured intention
schmidbetsch2019,Exp6 (EN),Combination,post_attitude,belief,11.783572622960264,2.25684846941021,423,246,67.6490514905149,26.905362184115088,0.0,100.0,vs advocate-absent
schmidbetsch2019,Exp6 (EN),Combination (DiD),attitude_DiD,belief,9.216734897845432,1.659472817747101,423,246,67.6490514905149,26.905362184115088,0.0,100.0,pre-measured attitude
schmidbetsch2019,Exp6 (EN),Combination (DiD),intention_DiD,behavior,9.558713468071712,1.6268102750813884,423,246,64.12909583641292,31.099617635128684,0.0,100.0,pre-measured intention
schmidbetsch2019,Exp6 (EN),Topic rebuttal,advocate_competence,credibility,0.1290902289877671,1.9888015557169891,244,224,24.81398809523809,21.462982647896684,0.0,100.0,ref=technique rebuttal (advocate present only)
schmidbetsch2019,Exp6 (EN),Topic rebuttal,advocate_character,credibility,-0.4378903200624506,1.907273808014092,244,224,38.12003968253968,20.681888789941997,0.0,100.0,ref=technique rebuttal (advocate present only)
schmidbetsch2019,Exp6 (EN),Topic rebuttal,advocate_sociability,credibility,-2.0768279989591534,1.8428637621277555,244,224,38.392857142857146,19.92954114881987,0.0,100.0,ref=technique rebuttal (advocate present only)
schmidbetsch2019,Exp6 (EN),Combination,advocate_competence,credibility,-3.603060855942065,1.7452627538626146,423,224,24.81398809523809,20.47792723053222,0.0,100.0,ref=technique rebuttal (advocate present only)
schmidbetsch2019,Exp6 (EN),Combination,advocate_character,credibility,-1.9629606176591992,1.6951677302541923,423,224,38.12003968253968,21.12315588853256,0.0,100.0,ref=technique rebuttal (advocate present only)
schmidbetsch2019,Exp6 (EN),Combination,advocate_sociability,credibility,-4.061362527674589,1.6254372347539745,423,224,38.392857142857146,19.59314305148061,0.0,100.0,ref=technique rebuttal (advocate present only)
